"","host","virus","presence","suitability"
"897","Hipposideros larvatus","Betacoronavirus",0,0.00452921548908291
"156","Hipposideros commersoni","Betacoronavirus",1,0.00304270049147418
"892","Hipposideros bicolor","Betacoronavirus",0,0.00298098394944851
"900","Hipposideros speoris","Betacoronavirus",0,0.00277639610013404
"972","Nycteris gambiensis","Betacoronavirus",0,0.00263813023139647
"190","Rhinolophus hipposideros","Betacoronavirus",1,0.00245356641473446
"953","Myotis macrodactylus","Betacoronavirus",0,0.00245217023556128
"951","Myotis longipes","Betacoronavirus",0,0.00244988497007014
"177","Pipistrellus nathusii","Betacoronavirus",1,0.00216046910924752
"891","Hipposideros abae","Betacoronavirus",0,0.00215911918707242
"1009","Scotophilus nigrita","Betacoronavirus",0,0.00186504662366573
"939","Myotis blythii","Betacoronavirus",0,0.00179090946055076
"187","Rhinolophus clivosus","Betacoronavirus",1,0.00170788995285797
"896","Hipposideros lankadiva","Betacoronavirus",0,0.00167620640093657
"194","Rhinolophus thomasi","Betacoronavirus",1,0.00142840322639067
"159","Hipposideros ruber","Betacoronavirus",1,0.00104107624940673
"962","Myotis thysanodes","Betacoronavirus",0,0.000852468626540479
"1004","Rhinolophus stheno","Betacoronavirus",0,0.00081472405278717
"956","Myotis mystacinus","Betacoronavirus",0,0.000801387229368547
"1003","Rhinolophus simulator","Betacoronavirus",0,0.000737624197646143
"928","Miniopterus natalensis","Betacoronavirus",0,0.000665023526314632
"941","Myotis californicus","Betacoronavirus",0,0.000579307836629068
"965","Myotis yumanensis","Betacoronavirus",0,0.000572833320691878
"950","Myotis levis","Betacoronavirus",0,0.000561086312105978
"179","Pipistrellus pygmaeus","Betacoronavirus",1,0.000468744439169744
"877","Eptesicus brasiliensis","Betacoronavirus",0,0.000443217338149148
"949","Myotis leibii","Betacoronavirus",0,0.000307102820147441
"996","Rhinolophus capensis","Betacoronavirus",0,0.000244613128305531
"878","Eptesicus diminutus","Betacoronavirus",0,0.000231538205677463
"959","Myotis punicus","Betacoronavirus",0,0.00021708871168574
"1013","Sturnira ludovici","Betacoronavirus",0,0.000191761425928283
"895","Hipposideros gigas","Betacoronavirus",0,0.000167529248476901
"1010","Scotophilus nux","Betacoronavirus",0,0.000153267669059485
"943","Myotis chiloensis","Betacoronavirus",0,0.000152633146940096
"901","Hipposideros vittatus","Betacoronavirus",0,0.000120759812804956
"1019","Taphozous theobaldi","Betacoronavirus",0,0.000107857740915017
"944","Myotis davidii","Betacoronavirus",0,9.78923938848405e-05
"980","Pipistrellus coromandra","Betacoronavirus",0,8.41345290100579e-05
"894","Hipposideros diadema","Betacoronavirus",0,6.23381733410674e-05
"960","Myotis riparius","Betacoronavirus",0,5.88820422110184e-05
"926","Miniopterus inflatus","Betacoronavirus",0,4.38998591761185e-05
"192","Rhinolophus monoceros","Betacoronavirus",1,3.80806765543032e-05
"188","Rhinolophus cornutus","Betacoronavirus",1,3.13982686976906e-05
"937","Myotis albescens","Betacoronavirus",0,3.08395356412594e-05
"1000","Rhinolophus megaphyllus","Betacoronavirus",0,2.79273678005715e-05
"998","Rhinolophus eloquens","Betacoronavirus",0,2.41007674753746e-05
"929","Miniopterus pusillus","Betacoronavirus",0,2.35748560259329e-05
"175","Pipistrellus hesperidus","Betacoronavirus",1,2.29337042864567e-05
"927","Miniopterus magnater","Betacoronavirus",0,1.9406511961284e-05
"997","Rhinolophus coelophyllus","Betacoronavirus",0,1.88141174847363e-05
"982","Pipistrellus inexspectatus","Betacoronavirus",0,1.71123188340088e-05
"1002","Rhinolophus shameli","Betacoronavirus",0,1.19084992910164e-05
"942","Myotis capaccinii","Betacoronavirus",0,1.08416713781725e-05
"893","Hipposideros cineraceus","Betacoronavirus",0,1.02122319736434e-05
"151","Eptesicus nilssonii","Betacoronavirus",1,9.75135462456873e-06
"889","Glossophaga morenoi","Betacoronavirus",0,9.12398044766454e-06
"1014","Sturnira tildae","Betacoronavirus",0,8.05400442738783e-06
"925","Miniopterus australis","Betacoronavirus",0,7.87956826747225e-06
"1011","Sturnira erythromos","Betacoronavirus",0,5.62268042148287e-06
"888","Glossophaga longirostris","Betacoronavirus",0,2.11238414353712e-06
"879","Eptesicus furinalis","Betacoronavirus",0,1.25240046043728e-06
"999","Rhinolophus hildebrandtii","Betacoronavirus",0,8.91545812674309e-07
"973","Nycteris nana","Betacoronavirus",0,7.83954729673125e-07
"908","Lasiurus cinereus","Betacoronavirus",0,4.45493122840236e-07
"887","Glossophaga commissarisi","Betacoronavirus",0,3.87850716002386e-07
"907","Lasiurus borealis","Betacoronavirus",0,1.99580995568929e-07
"910","Lasiurus egregius","Betacoronavirus",0,1.63699175741931e-07
"974","Nycteris thebaica","Betacoronavirus",0,9.42629313672718e-08
"204","Vespertilio sinensis","Betacoronavirus",1,2.71909424575111e-08
"171","Neoromicia capensis","Betacoronavirus",1,1.54189494450555e-08
"153","Eumops glaucinus","Betacoronavirus",1,1.3158191539825e-08
"912","Lasiurus seminolus","Betacoronavirus",0,1.31006106358386e-08
"984","Platyrrhinus helleri","Betacoronavirus",0,8.24289794731578e-09
"172","Nyctalus noctula","Betacoronavirus",1,4.60417268694346e-09
"173","Nyctinomops laticaudatus","Betacoronavirus",1,4.05923486421458e-09
"906","Lasiurus blossevillii","Betacoronavirus",0,3.52096029626462e-09
"909","Lasiurus ega","Betacoronavirus",0,2.93252076896857e-09
"911","Lasiurus intermedius","Betacoronavirus",0,1.22367671048375e-09
"968","Natalus tumidirostris","Betacoronavirus",0,8.56343671993386e-10
"882","Eumops auripendulus","Betacoronavirus",0,5.06505361186803e-10
"143","Dobsonia moluccensis","Betacoronavirus",1,3.60410566594742e-10
"913","Lasiurus xanthinus","Betacoronavirus",0,2.69657718650261e-10
"883","Eumops patagonicus","Betacoronavirus",0,2.26658277297121e-10
"874","Dobsonia anderseni","Betacoronavirus",0,1.5600212452967e-10
"985","Platyrrhinus lineatus","Betacoronavirus",0,2.51598085642623e-11
"967","Natalus stramineus","Betacoronavirus",0,2.12150886377697e-11
"971","Nyctalus plancyi","Betacoronavirus",0,2.06961322538451e-11
"970","Nyctalus lasiopterus","Betacoronavirus",0,1.01131845995194e-11
"1026","Vespertilio murinus","Betacoronavirus",0,5.40926305881074e-12
"969","Neoromicia nanus","Betacoronavirus",0,4.26578048250978e-12
"884","Eumops perotis","Betacoronavirus",0,2.3252681979478e-12
"976","Nyctinomops macrotis","Betacoronavirus",0,1.08314978980451e-12
"1024","Vespadelus pumilus","Betacoronavirus",0,1.1471571182051e-18
"1023","Vespadelus baverstocki","Betacoronavirus",0,6.19467959057262e-19
"1025","Vespadelus regulus","Betacoronavirus",0,6.15884389937729e-19
"203","Tylonycteris pachypus","Betacoronavirus",1,3.67103558041436e-26
"864","Chalinolobus gouldii","Betacoronavirus",0,1.08869584976045e-26
"865","Chalinolobus morio","Betacoronavirus",0,4.51336159507284e-27
"914","Leptonycteris curasoae","Betacoronavirus",0,3.7694189556225e-27
"915","Leptonycteris nivalis","Betacoronavirus",0,2.53436827897394e-27
"903","Histiotus velatus","Betacoronavirus",0,1.99353204047404e-27
"1006","Saccolaimus flaviventris","Betacoronavirus",0,1.59571615486211e-27
"902","Histiotus montanus","Betacoronavirus",0,1.49227625291558e-27
"1020","Tylonycteris robustula","Betacoronavirus",0,1.13063476372889e-27
"1007","Saccolaimus saccolaimus","Betacoronavirus",0,9.82682578980733e-28
"180","Ptenochirus jagori","Betacoronavirus",1,1.56058661206458e-47
"920","Macroglossus minimus","Betacoronavirus",0,1.4838356366148e-47
"161","Ia io","Betacoronavirus",1,1.0187628477759e-47
"905","Lasionycteris noctivagans","Betacoronavirus",0,9.86398915486552e-48
"137","Aselliscus stoliczkanus","Betacoronavirus",1,9.16861401712561e-48
"922","Mesophylla macconnelli","Betacoronavirus",0,8.07330766827544e-48
"162","Megaerops niphanae","Betacoronavirus",1,7.93872877239884e-48
"916","Lichonycteris obscura","Betacoronavirus",0,6.72440498539808e-48
"144","Dyacopterus spadiceus","Betacoronavirus",1,6.53476443037028e-48
"1005","Rhynchonycteris naso","Betacoronavirus",0,6.52192014894736e-48
"885","Falsistrellus mackenziei","Betacoronavirus",0,5.87539734345779e-48
"977","Philetor brachypterus","Betacoronavirus",0,4.58784651756993e-48
"930","Molossops neglectus","Betacoronavirus",0,4.32691671444248e-48
"195","Rhinonicteris aurantia","Betacoronavirus",1,3.85739234909278e-48
"924","Mimon crenulatum","Betacoronavirus",0,3.69245882900523e-48
"872","Diclidurus albus","Betacoronavirus",0,3.40529706156606e-48
"881","Euderma maculatum","Betacoronavirus",0,3.29015603262924e-48
"975","Nycticeius humeralis","Betacoronavirus",0,2.92968744731984e-48
"867","Corynorhinus townsendii","Betacoronavirus",0,2.48545523703545e-48
"886","Glauconycteris argentata","Betacoronavirus",0,2.43744595691363e-48
"918","Lonchorhina aurita","Betacoronavirus",0,1.36557176985487e-48
"923","Micronycteris megalotis","Betacoronavirus",0,1.2525602850956e-48
"921","Macrotus californicus","Betacoronavirus",0,1.14391382315277e-48
"866","Chrotopterus auritus","Betacoronavirus",0,9.19122514957303e-49
"917","Lonchophylla robusta","Betacoronavirus",0,3.70527411555867e-49
"1022","Vampyrodes caraccioli","Betacoronavirus",0,1.76083560143427e-49
"1015","Syconycteris australis","Betacoronavirus",0,1.24225137621055e-49
"860","Cardioderma cor","Betacoronavirus",0,7.99346512365058e-50
"966","Mystacina tuberculata","Betacoronavirus",0,7.36858032414e-50
"919","Lophostoma silvicolum","Betacoronavirus",0,7.03101925874517e-50
"936","Myonycteris torquata","Betacoronavirus",0,5.76041798591145e-50
"854","Antrozous pallidus","Betacoronavirus",0,2.15885180482032e-50
"873","Diphylla ecaudata","Betacoronavirus",0,9.13400677143024e-51
"871","Diaemus youngi","Betacoronavirus",0,8.19156141622264e-51
