"","host","virus","presence","suitability"
"4372","Chaetophractus vellerosus","Betacoronavirus",0,0.211922608942989
"4373","Chalinolobus gouldii","Betacoronavirus",0,0.474374651262539
"4374","Chalinolobus morio","Betacoronavirus",0,0.474374651262539
"4375","Chironectes minimus","Betacoronavirus",0,0.300488109478912
"4376","Chlorocebus aethiops","Betacoronavirus",1,0.500357558083124
"4377","Chlorocebus pygerythrus","Betacoronavirus",0,0.22152859983281
"4378","Chlorocebus sabaeus","Betacoronavirus",0,0.274906827754598
"4379","Choloepus didactylus","Betacoronavirus",0,0.385306862974775
"4380","Choloepus hoffmanni","Betacoronavirus",0,0.676650449849172
"4381","Chrotopterus auritus","Betacoronavirus",0,0.654902891790269
"4382","Chrysocyon brachyurus","Betacoronavirus",0,0.654902891790269
"4383","Coendou prehensilis","Betacoronavirus",0,0.385306862974775
"4384","Coendou rothschildi","Betacoronavirus",0,0.300488109478912
"4385","Colobus guereza","Betacoronavirus",0,0.284350500326435
"4386","Colobus polykomos","Betacoronavirus",0,0.532659131402882
"4387","Connochaetes gnou","Betacoronavirus",0,0.25286392477312
"4388","Connochaetes taurinus","Betacoronavirus",0,0.40991339983737
"4389","Corynorhinus townsendii","Betacoronavirus",0,0.654902891790269
"4390","Cricetomys emini","Betacoronavirus",0,0.252815334245721
"4391","Cricetomys gambianus","Betacoronavirus",0,0.47160817625943
"4392","Cricetus cricetus","Betacoronavirus",0,0.221367805597819
"4393","Crocidura attenuata","Betacoronavirus",0,0.474374651262539
"4394","Crocuta crocuta","Betacoronavirus",0,0.660299342592622
"4395","Cuniculus paca","Betacoronavirus",0,0.385306862974775
"4396","Cynictis penicillata","Betacoronavirus",0,0.654902891790269
"4397","Cynomops abrasus","Betacoronavirus",0,0.814703447715736
"4398","Cynomops planirostris","Betacoronavirus",0,0.814703447715736
"4399","Cynomys ludovicianus","Betacoronavirus",0,0.252815334245721
"4400","Cynopterus brachyotis","Betacoronavirus",1,0.820218802643947
"4401","Cynopterus horsfieldii","Betacoronavirus",1,0.403718736183378
"4402","Cynopterus sphinx","Betacoronavirus",1,1.02329147891185
"4403","Cystophora cristata","Betacoronavirus",0,0.298858119017368
"4404","Dama dama","Betacoronavirus",0,0.323370043617619
"4405","Damaliscus lunatus","Betacoronavirus",0,0.424426859787523
"4406","Dasymys incomtus","Betacoronavirus",0,0.343545324476424
"4407","Dasyprocta leporina","Betacoronavirus",0,0.652710544402513
"4408","Dasyprocta punctata","Betacoronavirus",0,0.435948863201477
"4409","Dasypus novemcinctus","Betacoronavirus",0,0.652239788488696
"4410","Delphinapterus leucas","Betacoronavirus",0,0.204112258726207
"4411","Delphinus delphis","Betacoronavirus",0,0.276796123516156
"4412","Deomys ferrugineus","Betacoronavirus",0,0.474374651262539
"4413","Desmodillus auricularis","Betacoronavirus",0,0.532659131402882
"4414","Desmodus rotundus","Betacoronavirus",0,0.9719980773723
"4415","Diaemus youngi","Betacoronavirus",0,0.654902891790269
"4416","Diceros bicornis","Betacoronavirus",0,0.329252863027256
"4417","Diclidurus albus","Betacoronavirus",0,0.654902891790269
"4418","Didelphis marsupialis","Betacoronavirus",0,0.699886318844901
"4419","Didelphis virginiana","Betacoronavirus",0,0.550370427260745
"4420","Diphylla ecaudata","Betacoronavirus",0,0.654902891790269
"4421","Diplomys labilis","Betacoronavirus",0,0.300488109478912
"4422","Dipodomys heermanni","Betacoronavirus",0,0.532659131402882
"4423","Dipodomys merriami","Betacoronavirus",0,0.300488109478912
"4424","Dipodomys nitratoides","Betacoronavirus",0,0.532659131402882
"4425","Dobsonia anderseni","Betacoronavirus",0,0.241817834614271
"4426","Dobsonia moluccensis","Betacoronavirus",1,0.38523598298085
"4427","Dorcopsis muelleri","Betacoronavirus",0,0.234603438078293
"4428","Dyacopterus spadiceus","Betacoronavirus",1,0.403718736183378
"4429","Eidolon dupreanum","Betacoronavirus",1,0.38523598298085
"4430","Eidolon helvum","Betacoronavirus",1,0.825326772688239
"4431","Elephas maximus","Betacoronavirus",0,0.546289927260363
"4432","Eonycteris spelaea","Betacoronavirus",1,0.91153826467712
"4433","Epomophorus gambianus","Betacoronavirus",1,0.757682850809307
"4434","Epomophorus labiatus","Betacoronavirus",1,0.491960088587589
"4435","Epomophorus wahlbergi","Betacoronavirus",0,0.654902891790269
"4436","Epomops dobsonii","Betacoronavirus",0,0.654902891790269
"4437","Epomops franqueti","Betacoronavirus",1,0.390849475518974
"4438","Eptesicus brasiliensis","Betacoronavirus",0,0.654902891790269
"4439","Eptesicus diminutus","Betacoronavirus",0,0.654902891790269
"4440","Eptesicus furinalis","Betacoronavirus",0,0.654902891790269
"4441","Eptesicus fuscus","Betacoronavirus",0,1.03171415912897
"4442","Eptesicus nilssonii","Betacoronavirus",1,0.403718736183378
"4443","Eptesicus serotinus","Betacoronavirus",1,0.86845917099765
"4444","Equus asinus","Betacoronavirus",0,0.566192028009554
"4445","Equus burchellii","Betacoronavirus",0,0.419318000138687
"4446","Equus caballus","Betacoronavirus",1,0.520677544956425
"4447","Equus hemionus","Betacoronavirus",0,0.247143907457356
"4448","Erethizon dorsatum","Betacoronavirus",0,0.535821781767678
"4449","Erinaceus amurensis","Betacoronavirus",1,0.403718736183378
"4450","Erinaceus europaeus","Betacoronavirus",1,0.40469445190308
"4451","Erythrocebus patas","Betacoronavirus",0,0.523485692036524
"4452","Eschrichtius robustus","Betacoronavirus",0,0.227934568411556
"4453","Euderma maculatum","Betacoronavirus",0,0.654902891790269
"4454","Eudorcas thomsonii","Betacoronavirus",0,0.444106286478404
"4455","Eulemur albifrons","Betacoronavirus",0,0.237570855234469
"4456","Eulemur macaco","Betacoronavirus",0,0.237570855234469
"4457","Eumetopias jubatus","Betacoronavirus",0,0.311965867486913
"4458","Eumops auripendulus","Betacoronavirus",0,0.654902891790269
"4459","Eumops glaucinus","Betacoronavirus",1,0.743308955637129
"4460","Eumops patagonicus","Betacoronavirus",0,0.654902891790269
"4461","Eumops perotis","Betacoronavirus",0,0.654902891790269
"4462","Falsistrellus mackenziei","Betacoronavirus",0,0.474374651262539
"4463","Felis catus","Betacoronavirus",0,0.435516570850086
"4464","Felis nigripes","Betacoronavirus",0,0.654902891790269
"4465","Felis silvestris","Betacoronavirus",0,0.437739033041798
"4466","Funambulus tristriatus","Betacoronavirus",0,0.532659131402882
"4467","Funisciurus anerythrus","Betacoronavirus",0,0.252815334245721
"4468","Funisciurus congicus","Betacoronavirus",0,0.252815334245721
"4469","Galago senegalensis","Betacoronavirus",0,0.385306862974775
"4470","Galerella sanguinea","Betacoronavirus",0,0.654902891790269
"4471","Gazella dorcas","Betacoronavirus",0,0.276796123516156
"4472","Gazella gazella","Betacoronavirus",0,0.317313968982757
"4473","Gazella subgutturosa","Betacoronavirus",0,0.317299235934557
"4474","Genetta genetta","Betacoronavirus",0,0.654902891790269
"4475","Genetta maculata","Betacoronavirus",0,0.317299235934557
"4476","Gerbilliscus kempi","Betacoronavirus",0,0.460404011364598
"4477","Gerbilliscus validus","Betacoronavirus",0,0.343545324476424
"4478","Giraffa camelopardalis","Betacoronavirus",0,0.361240562959628
"4479","Glaucomys volans","Betacoronavirus",0,0.654902891790269
"4480","Glauconycteris argentata","Betacoronavirus",0,0.236974308485676
"4481","Glis glis","Betacoronavirus",0,0.237570855234469
"4482","Globicephala melas","Betacoronavirus",0,0.276796123516156
"4483","Glossophaga commissarisi","Betacoronavirus",0,0.385306862974775
"4484","Glossophaga longirostris","Betacoronavirus",0,0.654902891790269
"4485","Glossophaga morenoi","Betacoronavirus",0,0.654902891790269
"4486","Glossophaga soricina","Betacoronavirus",0,0.9719980773723
"4487","Gorilla beringei","Betacoronavirus",0,0.245626709106374
"4488","Gorilla gorilla","Betacoronavirus",0,0.248678357458867
"4489","Halichoerus grypus","Betacoronavirus",0,0.276796123516156
"4490","Heliosciurus rufobrachium","Betacoronavirus",0,0.252815334245721
"4491","Heteromys anomalus","Betacoronavirus",0,0.48250577228964
"4492","Hipposideros abae","Betacoronavirus",0,0.425811805635908
"4493","Hipposideros armiger","Betacoronavirus",1,0.719083436173111
"4494","Hipposideros bicolor","Betacoronavirus",0,0.730814943105617
"4495","Hipposideros caffer","Betacoronavirus",1,0.619436642274892
"4496","Hipposideros cineraceus","Betacoronavirus",0,0.532659131402882
"4497","Hipposideros commersoni","Betacoronavirus",1,0.403718736183378
"4498","Hipposideros diadema","Betacoronavirus",0,0.474374651262539
"4499","Hipposideros galeritus","Betacoronavirus",1,0.403718736183378
"4500","Hipposideros gigas","Betacoronavirus",0,0.474374651262539
"4501","Hipposideros lankadiva","Betacoronavirus",0,0.532659131402882
"4502","Hipposideros larvatus","Betacoronavirus",0,0.430404575002378
"4503","Hipposideros lekaguli","Betacoronavirus",0,0.474374651262539
"4504","Hipposideros pomona","Betacoronavirus",0,0.639598019729521
"4505","Hipposideros pratti","Betacoronavirus",1,0.599395432266425
"4506","Hipposideros ruber","Betacoronavirus",1,0.599395432266425
"4507","Hipposideros speoris","Betacoronavirus",0,0.532659131402882
"4508","Hipposideros vittatus","Betacoronavirus",0,0.474374651262539
"4509","Hippotragus equinus","Betacoronavirus",0,0.294886510169354
"4510","Hippotragus niger","Betacoronavirus",0,0.354402856165279
"4511","Histiotus montanus","Betacoronavirus",0,0.654902891790269
"4512","Histiotus velatus","Betacoronavirus",0,0.654902891790269
"4513","Hoplomys gymnurus","Betacoronavirus",0,0.385306862974775
"4514","Hydrochoerus hydrochaeris","Betacoronavirus",0,0.654902891790269
"4515","Hydromys chrysogaster","Betacoronavirus",0,0.373048960652536
"4516","Hydropotes inermis","Betacoronavirus",1,0.403718736183378
"4517","Hylobates lar","Betacoronavirus",0,0.225285455592119
"4518","Hylobates moloch","Betacoronavirus",0,0.220129496089741
"4519","Hylobates pileatus","Betacoronavirus",0,0.220129496089741
"4520","Hypsignathus monstrosus","Betacoronavirus",0,0.240101829145965
"4521","Hypsugo savii","Betacoronavirus",1,0.599395432266425
"4522","Ia io","Betacoronavirus",1,0.403718736183378
"4523","Ichneumia albicauda","Betacoronavirus",0,0.53946790749555
"4524","Isoodon macrourus","Betacoronavirus",0,0.343545324476424
"4525","Kobus ellipsiprymnus","Betacoronavirus",0,0.374947344426368
"4526","Lagothrix lagotricha","Betacoronavirus",0,0.214107548527474
"4527","Lama glama","Betacoronavirus",1,0.442259482509563
"4528","Lasionycteris noctivagans","Betacoronavirus",0,0.654902891790269
"4529","Lasiurus blossevillii","Betacoronavirus",0,0.654902891790269
"4530","Lasiurus borealis","Betacoronavirus",0,0.654902891790269
"4531","Lasiurus cinereus","Betacoronavirus",0,0.730687121611959
"4532","Lasiurus ega","Betacoronavirus",0,0.654902891790269
"4533","Lasiurus egregius","Betacoronavirus",0,0.654902891790269
"4534","Lasiurus intermedius","Betacoronavirus",0,0.654902891790269
"4535","Lasiurus seminolus","Betacoronavirus",0,0.654902891790269
"4536","Lasiurus xanthinus","Betacoronavirus",0,0.654902891790269
"4537","Lemmus lemmus","Betacoronavirus",0,0.208398700745973
"4538","Lemniscomys striatus","Betacoronavirus",0,0.606938045040307
"4539","Lemur catta","Betacoronavirus",0,0.476666225670275
"4540","Leopardus geoffroyi","Betacoronavirus",0,0.229331057621751
"4541","Leopardus pardalis","Betacoronavirus",0,0.425633106787995
"4542","Leptonychotes weddellii","Betacoronavirus",0,0.247143907457356
"4543","Leptonycteris curasoae","Betacoronavirus",0,0.654902891790269
"4544","Leptonycteris nivalis","Betacoronavirus",0,0.654902891790269
"4545","Lepus americanus","Betacoronavirus",0,0.704512326515593
"4546","Lepus californicus","Betacoronavirus",0,0.699886318844901
"4547","Lepus capensis","Betacoronavirus",0,0.210927967923208
"4548","Lepus europaeus","Betacoronavirus",0,0.213348417836289
"4549","Lepus timidus","Betacoronavirus",0,0.31132990549342
"4550","Lichonycteris obscura","Betacoronavirus",0,0.474374651262539
"4551","Liomys adspersus","Betacoronavirus",0,0.300488109478912
"4552","Lobodon carcinophaga","Betacoronavirus",0,0.298858119017368
"4553","Lonchophylla robusta","Betacoronavirus",0,0.300488109478912
"4554","Lonchorhina aurita","Betacoronavirus",0,0.474374651262539
"4555","Lontra canadensis","Betacoronavirus",0,0.490311113733019
"4556","Lophocebus albigena","Betacoronavirus",0,0.241305792207767
"4557","Lophostoma silvicolum","Betacoronavirus",0,0.300488109478912
"4558","Lophuromys flavopunctatus","Betacoronavirus",0,0.343545324476424
"4559","Lophuromys sikapusi","Betacoronavirus",0,0.681225460094198
"4560","Loxodonta africana","Betacoronavirus",0,0.345773325684466
"4561","Lycalopex gymnocercus","Betacoronavirus",0,0.276796123516156
"4562","Lycalopex vetulus","Betacoronavirus",0,0.654902891790269
"4563","Lycaon pictus","Betacoronavirus",0,0.613051814534782
"4564","Lynx lynx","Betacoronavirus",0,0.252815334245721
"4565","Lynx pardinus","Betacoronavirus",0,0.214107548527474
"4566","Lynx rufus","Betacoronavirus",0,0.531710496032812
"4567","Macaca arctoides","Betacoronavirus",0,0.234603438078293
"4568","Macaca cyclopis","Betacoronavirus",0,0.234603438078293
"4569","Macaca fascicularis","Betacoronavirus",0,0.436836166806053
"4570","Macaca fuscata","Betacoronavirus",0,0.286683745573322
"4571","Macaca maura","Betacoronavirus",0,0.222197379647984
"4572","Macaca mulatta","Betacoronavirus",0,0.307094301072526
"4573","Macaca nemestrina","Betacoronavirus",0,0.265908221480674
"4574","Macaca nigra","Betacoronavirus",0,0.222197379647984
"4575","Macaca ochreata","Betacoronavirus",0,0.222197379647984
"4576","Macaca radiata","Betacoronavirus",0,0.432729999444707
"4577","Macaca sinica","Betacoronavirus",0,0.606938045040307
"4578","Macaca sylvanus","Betacoronavirus",0,0.237570855234469
"4579","Macaca tonkeana","Betacoronavirus",0,0.222197379647984
"4580","Macroglossus minimus","Betacoronavirus",0,0.532659131402882
"4581","Macropus agilis","Betacoronavirus",0,0.676924364793676
"4582","Macropus fuliginosus","Betacoronavirus",0,0.317299235934557
"4583","Macropus giganteus","Betacoronavirus",0,0.596489672861841
"4584","Macropus parma","Betacoronavirus",0,0.234603438078293
"4585","Macropus robustus","Betacoronavirus",0,0.456598879546486
"4586","Macropus rufus","Betacoronavirus",0,0.317299235934557
"4587","Macrotus californicus","Betacoronavirus",0,0.654902891790269
"4588","Madromys blanfordi","Betacoronavirus",0,0.532659131402882
"4589","Mandrillus leucophaeus","Betacoronavirus",0,0.229486252738177
"4590","Mandrillus sphinx","Betacoronavirus",0,0.335583694880335
"4591","Manis javanica","Betacoronavirus",1,0.403718736183378
"4592","Marmosa murina","Betacoronavirus",0,0.343545324476424
"4593","Marmota flaviventris","Betacoronavirus",0,0.47333434967759
"4594","Marmota monax","Betacoronavirus",0,0.714885138630823
"4595","Martes foina","Betacoronavirus",0,0.654902891790269
"4596","Martes pennanti","Betacoronavirus",0,0.476440433864928
"4597","Mastomys erythroleucus","Betacoronavirus",0,0.476861371420839
"4598","Mastomys huberti","Betacoronavirus",0,0.236974308485676
"4599","Mastomys natalensis","Betacoronavirus",0,0.576781658263318
"4600","Megaerops niphanae","Betacoronavirus",1,0.403718736183378
"4601","Megaloglossus woermanni","Betacoronavirus",1,0.599395432266425
"4602","Melanomys caliginosus","Betacoronavirus",0,0.385306862974775
"4603","Meles meles","Betacoronavirus",0,0.234738449684134
"4604","Mellivora capensis","Betacoronavirus",0,0.654902891790269
"4605","Melogale moschata","Betacoronavirus",1,0.599395432266425
"4606","Mephitis mephitis","Betacoronavirus",0,0.883810198488281
"4607","Meriones hurrianae","Betacoronavirus",0,0.37631839706658
"4608","Meriones libycus","Betacoronavirus",0,0.252815334245721
"4609","Mesocricetus auratus","Betacoronavirus",0,0.287731197527915
"4610","Mesophylla macconnelli","Betacoronavirus",0,0.474374651262539
"4611","Metachirus nudicaudatus","Betacoronavirus",0,0.4018814806348
"4612","Micaelamys namaquensis","Betacoronavirus",0,0.236974308485676
"4613","Micronycteris megalotis","Betacoronavirus",0,0.654902891790269
"4614","Micropteropus pusillus","Betacoronavirus",1,0.658922583436718
"4615","Microtus agrestis","Betacoronavirus",0,0.476965956827645
"4616","Microtus arvalis","Betacoronavirus",0,0.49047621299926
"4617","Microtus californicus","Betacoronavirus",0,0.455462158516134
"4618","Microtus gregalis","Betacoronavirus",0,0.606938045040307
"4619","Microtus oeconomus","Betacoronavirus",0,0.561767467277553
"4620","Microtus pennsylvanicus","Betacoronavirus",0,0.318560020961536
"4621","Mimon crenulatum","Betacoronavirus",0,0.532659131402882
"4622","Miniopterus australis","Betacoronavirus",0,0.474374651262539
"4623","Miniopterus inflatus","Betacoronavirus",0,0.388372696259778
"4624","Miniopterus magnater","Betacoronavirus",0,0.474374651262539
"4625","Miniopterus natalensis","Betacoronavirus",0,0.474374651262539
"4626","Miniopterus pusillus","Betacoronavirus",0,0.474374651262539
"4627","Miniopterus schreibersii","Betacoronavirus",1,0.909578640940235
"4628","Miopithecus talapoin","Betacoronavirus",0,0.233295651196782
"4629","Mirounga leonina","Betacoronavirus",0,0.385306862974775
"4630","Molossops neglectus","Betacoronavirus",0,0.654902891790269
"4631","Molossus molossus","Betacoronavirus",0,0.890536142971425
"4632","Molossus rufus","Betacoronavirus",0,1.02346478379347
"4633","Mops condylurus","Betacoronavirus",1,0.599395432266425
"4634","Mormoops megalophylla","Betacoronavirus",0,0.893975496378212
"4635","Mungos mungo","Betacoronavirus",0,0.206718168833889
"4636","Muntiacus muntjak","Betacoronavirus",0,0.259513157896756
"4637","Murina aurata","Betacoronavirus",0,0.532659131402882
"4638","Murina leucogaster","Betacoronavirus",0,1.00536320455764
"4639","Mus booduga","Betacoronavirus",0,0.476666225670275
"4640","Mus bufo","Betacoronavirus",1,0.403718736183378
"4641","Mus cervicolor","Betacoronavirus",1,0.326781262538761
"4642","Mus musculus","Betacoronavirus",1,0.500163119492029
"4643","Mus setulosus","Betacoronavirus",0,0.215257539469714
"4644","Mus spicilegus","Betacoronavirus",0,0.214107548527474
"4645","Mus spretus","Betacoronavirus",0,0.207731687770133
"4646","Mustela lutreola","Betacoronavirus",0,0.247143907457356
"4647","Mustela nigripes","Betacoronavirus",0,0.221367805597819
"4648","Mustela putorius","Betacoronavirus",0,0.474374651262539
"4649","Myocastor coypus","Betacoronavirus",0,0.549161606212922
"4650","Myodes gapperi","Betacoronavirus",0,0.233124467150529
"4651","Myodes glareolus","Betacoronavirus",1,0.555025475262201
"4652","Myodes rufocanus","Betacoronavirus",0,0.252815334245721
"4653","Myodes rutilus","Betacoronavirus",0,0.561767467277553
"4654","Myonycteris torquata","Betacoronavirus",0,0.215257539469714
"4655","Myotis albescens","Betacoronavirus",0,0.654902891790269
"4656","Myotis austroriparius","Betacoronavirus",0,0.654902891790269
"4657","Myotis blythii","Betacoronavirus",0,0.814703447715736
"4658","Myotis brandtii","Betacoronavirus",0,0.474374651262539
"4659","Myotis californicus","Betacoronavirus",0,0.654902891790269
"4660","Myotis capaccinii","Betacoronavirus",0,0.474374651262539
"4661","Myotis chiloensis","Betacoronavirus",0,0.654902891790269
"4662","Myotis dasycneme","Betacoronavirus",1,0.743308955637129
"4663","Myotis daubentonii","Betacoronavirus",1,0.757682850809307
"4664","Myotis davidii","Betacoronavirus",0,0.474374651262539
"4665","Myotis emarginatus","Betacoronavirus",1,0.599395432266425
"4666","Myotis evotis","Betacoronavirus",0,0.654902891790269
"4667","Myotis grisescens","Betacoronavirus",0,0.654902891790269
"4668","Myotis horsfieldii","Betacoronavirus",0,0.474374651262539
"4669","Myotis keenii","Betacoronavirus",0,0.758001789925826
"4670","Myotis leibii","Betacoronavirus",0,0.654902891790269
"4671","Myotis levis","Betacoronavirus",0,0.654902891790269
"4672","Myotis longipes","Betacoronavirus",0,0.474374651262539
"4673","Myotis lucifugus","Betacoronavirus",0,1.03171415912897
"4674","Myotis macrodactylus","Betacoronavirus",0,0.532659131402882
"4675","Myotis macropus","Betacoronavirus",0,0.474374651262539
"4676","Myotis myotis","Betacoronavirus",0,0.814703447715736
"4677","Myotis mystacinus","Betacoronavirus",0,0.893975496378212
"4678","Myotis nattereri","Betacoronavirus",0,0.814703447715736
"4679","Myotis nigricans","Betacoronavirus",0,1.03171415912897
"4680","Myotis punicus","Betacoronavirus",0,0.474374651262539
"4681","Myotis ricketti","Betacoronavirus",1,0.538508442944989
"4682","Myotis riparius","Betacoronavirus",0,0.814703447715736
"4683","Myotis septentrionalis","Betacoronavirus",0,0.938832159416593
"4684","Myotis thysanodes","Betacoronavirus",0,0.654902891790269
