"","host","virus","presence","suitability"
"3191","Neoromicia brunneus","Betacoronavirus",0,1.32911866841942e+120
"3303","Pipistrellus inexspectatus","Betacoronavirus",0,2.58876803634005e+119
"3304","Pipistrellus javanicus","Betacoronavirus",0,2.47334084455323e+119
"2633","Carollia subrufa","Betacoronavirus",0,1.10168266518435e+119
"3104","Myotis chinensis","Betacoronavirus",0,9.27980561510524e+118
"147","Eonycteris spelaea","Betacoronavirus",1,4.66614676602744e+118
"164","Micropteropus pusillus","Betacoronavirus",1,3.66782267849612e+118
"2816","Hipposideros bicolor","Betacoronavirus",0,4.31382412826066e+116
"3305","Pipistrellus maderensis","Betacoronavirus",0,3.01065356805408e+116
"3353","Pteropus admiralitatum","Betacoronavirus",0,1.23447092487832e+116
"2817","Hipposideros breviceps","Betacoronavirus",0,1.21452162709436e+116
"3003","Miniopterus inflatus","Betacoronavirus",0,2.29946866536822e+114
"2634","Casinycteris argynnis","Betacoronavirus",0,1.50416235742458e+114
"3355","Pteropus anetianus","Betacoronavirus",0,6.16071557989203e+113
"3024","Molossus molossus","Betacoronavirus",0,4.54201051537479e+113
"3354","Pteropus aldabrensis","Betacoronavirus",0,2.60080660010216e+113
"2818","Hipposideros calcaratus","Betacoronavirus",0,6.97306550420923e+112
"2846","Hipposideros larvatus","Betacoronavirus",0,7.32097378755948e+111
"2733","Epomophorus angolensis","Betacoronavirus",0,5.62003491697357e+111
"2994","Mimon bennettii","Betacoronavirus",0,2.42409429843976e+110
"3356","Pteropus aruensis","Betacoronavirus",0,1.13684867394652e+110
"3023","Molossus currentium","Betacoronavirus",0,2.88424088303532e+109
"148","Epomophorus gambianus","Betacoronavirus",1,1.68655074692609e+109
"2735","Epomophorus grandis","Betacoronavirus",0,1.15667164174716e+109
"2815","Hipposideros beatus","Betacoronavirus",0,9.02895050072843e+108
"3025","Molossus pretiosus","Betacoronavirus",0,8.44841083377858e+108
"2731","Eonycteris major","Betacoronavirus",0,6.9923570784825e+108
"2734","Epomophorus crypturus","Betacoronavirus",0,6.58009866352217e+108
"2732","Eonycteris robusta","Betacoronavirus",0,5.44219824221968e+108
"2845","Hipposideros lankadiva","Betacoronavirus",0,4.44652100165211e+108
"3006","Miniopterus majori","Betacoronavirus",0,2.75671956497907e+108
"3004","Miniopterus macrocneme","Betacoronavirus",0,2.70552408509283e+108
"2588","Anoura geoffroyi","Betacoronavirus",0,2.39148085142003e+108
"2589","Anoura latidens","Betacoronavirus",0,1.35208522241266e+108
"2995","Mimon cozumelae","Betacoronavirus",0,8.86689047495577e+107
"2992","Micropteropus intermedius","Betacoronavirus",0,6.24082506546293e+107
"2999","Miniopterus australis","Betacoronavirus",0,5.87172285257017e+107
"2993","Mimetillus moloneyi","Betacoronavirus",0,5.78803934336918e+107
"3005","Miniopterus magnater","Betacoronavirus",0,1.51316305501964e+107
"149","Epomophorus labiatus","Betacoronavirus",1,9.62905391488658e+106
"197","Rousettus aegyptiacus","Betacoronavirus",1,2.78549600742062e+106
"2847","Hipposideros lekaguli","Betacoronavirus",0,2.65885306100637e+106
"151","Eptesicus nilssonii","Betacoronavirus",1,2.54630410661009e+106
"3130","Myotis leibii","Betacoronavirus",0,1.7571928872897e+105
"2844","Hipposideros lamottei","Betacoronavirus",0,1.00591328444314e+105
"3129","Myotis laniger","Betacoronavirus",0,7.3461550346846e+104
"3162","Myotis ruber","Betacoronavirus",0,1.40680708941325e+104
"3160","Myotis riparius","Betacoronavirus",0,1.12211945259527e+104
"3111","Myotis evotis","Betacoronavirus",0,8.49058552001241e+103
"3022","Molossus coibensis","Betacoronavirus",0,5.02743323260155e+103
"3114","Myotis formosus","Betacoronavirus",0,4.42183954916893e+103
"165","Miniopterus schreibersii","Betacoronavirus",1,4.03766923173413e+103
"2736","Epomophorus minimus","Betacoronavirus",0,1.68883674679918e+102
"2941","Lasiurus varius","Betacoronavirus",0,9.52613027892849e+101
"3493","Rhynchonycteris naso","Betacoronavirus",0,7.65350142150619e+101
"3196","Neoromicia nanus","Betacoronavirus",0,3.07947599877021e+101
"2737","Epomophorus minor","Betacoronavirus",0,2.65931290839726e+101
"3491","Rhogeessa parvula","Betacoronavirus",0,1.95903997621514e+101
"198","Rousettus amplexicaudatus","Betacoronavirus",1,9.72315083350565e+100
"3490","Rhogeessa mira","Betacoronavirus",0,8.64167827434135e+100
"2848","Hipposideros lylei","Betacoronavirus",0,1.82834007335165e+100
"2759","Eptesicus pachyotis","Betacoronavirus",0,1.53971371601647e+100
"202","Triaenops persicus","Betacoronavirus",1,1.52083474425953e+100
"3488","Rhogeessa io","Betacoronavirus",0,8.29076623127992e+99
"3494","Rousettus bidens","Betacoronavirus",0,8.05839696263417e+99
"3487","Rhogeessa hussoni","Betacoronavirus",0,3.00632056330075e+99
"3492","Rhogeessa tumida","Betacoronavirus",0,9.50587882725806e+98
"3012","Miniopterus pusillus","Betacoronavirus",0,9.22436055091925e+98
"3489","Rhogeessa minutilla","Betacoronavirus",0,5.73398813975193e+98
"199","Scotophilus dinganii","Betacoronavirus",1,5.66109000247959e+98
"2586","Anoura caudifer","Betacoronavirus",0,4.28786783185393e+98
"2618","Aselliscus tricuspidatus","Betacoronavirus",0,1.90552543787256e+98
"200","Scotophilus leucogaster","Betacoronavirus",1,1.15105453159263e+98
"3526","Scotophilus nigrita","Betacoronavirus",0,8.5330636554157e+97
"2623","Barbastella barbastellus","Betacoronavirus",0,7.48775274412298e+97
"3525","Scotophilus kuhlii","Betacoronavirus",0,6.06256487057529e+97
"3197","Neoromicia rendalli","Betacoronavirus",0,5.58134341370585e+97
"3527","Scotophilus nucella","Betacoronavirus",0,3.86048078461635e+97
"2587","Anoura cultrata","Betacoronavirus",0,8.92572812105098e+96
"3018","Molossops neglectus","Betacoronavirus",0,7.74399350673989e+96
"3497","Rousettus linduensis","Betacoronavirus",0,7.26546317920482e+96
"3000","Miniopterus fraterculus","Betacoronavirus",0,6.8006049313159e+96
"3014","Miniopterus shortridgei","Betacoronavirus",0,6.36211215818922e+96
"154","Hipposideros armiger","Betacoronavirus",1,5.37526082112659e+96
"3499","Rousettus obliviosus","Betacoronavirus",0,3.75603727805323e+96
"140","Cynopterus brachyotis","Betacoronavirus",1,3.30484116096892e+96
"3528","Scotophilus nux","Betacoronavirus",0,3.11215828894483e+96
"3523","Scotophilus collinus","Betacoronavirus",0,2.05632290807359e+96
"3522","Scotophilus celebensis","Betacoronavirus",0,1.9914052262715e+96
"2692","Cynomops paranus","Betacoronavirus",0,8.00007210433804e+95
"2689","Cynomops abrasus","Betacoronavirus",0,5.62290061407222e+95
"141","Cynopterus horsfieldii","Betacoronavirus",1,4.76153239291855e+95
"2695","Cynopterus minutus","Betacoronavirus",0,2.39573199858381e+95
"2693","Cynomops planirostris","Betacoronavirus",0,2.22653644195822e+95
"3496","Rousettus lanosus","Betacoronavirus",0,2.20960859321539e+95
"2691","Cynomops mexicanus","Betacoronavirus",0,1.49345460413957e+95
"3543","Sturnira lilium","Betacoronavirus",0,1.1323892447773e+95
"3501","Saccolaimus flaviventris","Betacoronavirus",0,8.44574796017062e+94
"3019","Molossops temminckii","Betacoronavirus",0,7.58548212529197e+94
"2699","Desmodus rotundus","Betacoronavirus",0,5.10084475356974e+94
"3017","Molossops mattogrossensis","Betacoronavirus",0,3.18923225910372e+94
"2688","Craseonycteris thonglongyai","Betacoronavirus",0,3.17726962399287e+94
"3015","Miniopterus tristis","Betacoronavirus",0,3.14082310412097e+94
"142","Cynopterus sphinx","Betacoronavirus",1,2.55759968975645e+94
"172","Nyctalus noctula","Betacoronavirus",1,2.29139893853283e+94
"3013","Miniopterus robustior","Betacoronavirus",0,2.22644897005624e+94
"3016","Molossops aequatorianus","Betacoronavirus",0,1.79354942108685e+94
"3315","Pipistrellus subflavus","Betacoronavirus",0,1.44148191143823e+94
"2696","Cynopterus nusatenggara","Betacoronavirus",0,1.41578479918566e+94
"3214","Nycteris gambiensis","Betacoronavirus",0,1.13419804462882e+94
"3500","Rousettus spinalatus","Betacoronavirus",0,8.18910204305052e+93
"2690","Cynomops greenhalli","Betacoronavirus",0,5.50898075779718e+93
"3530","Scotophilus viridis","Betacoronavirus",0,2.222326828709e+93
"2697","Cynopterus titthaecheilus","Betacoronavirus",0,1.63778077189938e+93
"3529","Scotophilus robustus","Betacoronavirus",0,8.87727677204001e+92
"3590","Triaenops rufus","Betacoronavirus",0,7.10140541445826e+92
"2613","Artibeus jamaicensis","Betacoronavirus",0,4.29512354213972e+92
"2700","Diaemus youngi","Betacoronavirus",0,4.1544004509756e+92
"3589","Triaenops furculus","Betacoronavirus",0,3.38033487849623e+92
"3576","Taphozous melanopogon","Betacoronavirus",0,2.57796131902137e+92
"3213","Nycteris aurita","Betacoronavirus",0,2.43921432341045e+92
"2687","Corynorhinus townsendii","Betacoronavirus",0,2.11125801309973e+92
"3498","Rousettus madagascariensis","Betacoronavirus",0,1.63282251410758e+92
"3207","Nyctalus furvus","Betacoronavirus",0,8.38768998299888e+91
"3211","Nyctalus plancyi","Betacoronavirus",0,5.89032208034086e+91
"3208","Nyctalus lasiopterus","Betacoronavirus",0,4.15190663305715e+91
"3319","Platalina genovensium","Betacoronavirus",0,3.07876699673943e+91
"2812","Hesperoptenus tomesi","Betacoronavirus",0,3.01814036452075e+91
"2698","Cyttarops alecto","Betacoronavirus",0,2.38648278872476e+91
"3206","Nyctalus azoreum","Betacoronavirus",0,1.83291932088604e+91
"2750","Eptesicus fuscus","Betacoronavirus",0,1.57313506958189e+91
"3215","Nycteris grandis","Betacoronavirus",0,9.93445751517368e+90
"2619","Balantiopteryx infusca","Betacoronavirus",0,9.08210772810218e+90
"3524","Scotophilus heathii","Betacoronavirus",0,9.08210772810218e+90
"3559","Tadarida brasiliensis","Betacoronavirus",0,5.2593143103903e+90
"2607","Artibeus fraterculus","Betacoronavirus",0,5.17673749335706e+90
"3212","Nycteris arge","Betacoronavirus",0,3.7950743237323e+90
"3378","Pteropus lylei","Betacoronavirus",0,2.33024299008101e+90
"2799","Glossophaga soricina","Betacoronavirus",0,1.76115163274568e+90
"3026","Molossus rufus","Betacoronavirus",0,1.68449449604563e+90
"171","Neoromicia capensis","Betacoronavirus",1,1.58140826257769e+90
"3161","Myotis rosseti","Betacoronavirus",0,1.58140826257769e+90
"3120","Myotis hajastanicus","Betacoronavirus",0,1.37903067930854e+90
"3188","Natalus tumidirostris","Betacoronavirus",0,1.27905506262025e+90
"3539","Sturnira aratathomasi","Betacoronavirus",0,1.21820430626437e+90
"3548","Sturnira mordax","Betacoronavirus",0,1.21259979995994e+90
"3542","Sturnira erythromos","Betacoronavirus",0,1.19442840052179e+90
"3366","Pteropus fundatus","Betacoronavirus",0,1.13724814047694e+90
"3540","Sturnira bidens","Betacoronavirus",0,1.08736960919764e+90
"2814","Hipposideros ater","Betacoronavirus",0,1.07148418989048e+90
"3544","Sturnira ludovici","Betacoronavirus",0,1.06786517405967e+90
"178","Pipistrellus pipistrellus","Betacoronavirus",1,9.4939877389714e+89
"3552","Sturnira tildae","Betacoronavirus",0,8.6081143103142e+89
"2813","Hipposideros abae","Betacoronavirus",0,8.40303642488491e+89
"201","Taphozous perforatus","Betacoronavirus",1,7.84236869905165e+89
"3382","Pteropus melanopogon","Betacoronavirus",0,7.64873625395706e+89
"2807","Harpyionycteris whiteheadi","Betacoronavirus",0,7.49324650759113e+89
"2809","Hesperoptenus doriae","Betacoronavirus",0,6.8680070754693e+89
"2686","Corynorhinus rafinesquii","Betacoronavirus",0,2.70349183397617e+89
"2808","Hesperoptenus blanfordi","Betacoronavirus",0,2.56439637149822e+89
"2614","Artibeus toltecus","Betacoronavirus",0,1.95046197612524e+89
"3374","Pteropus leucopterus","Betacoronavirus",0,1.57325556141572e+89
"3126","Myotis insularum","Betacoronavirus",0,1.53728334101509e+89
"3190","Neopteryx frosti","Betacoronavirus",0,1.50430728922447e+89
"3323","Platyrrhinus chocoensis","Betacoronavirus",0,1.25027988072928e+89
"2694","Cynopterus luzoniensis","Betacoronavirus",0,1.01432560351543e+89
"3551","Sturnira thomasi","Betacoronavirus",0,1.00427480283972e+89
"3318","Pipistrellus westralis","Betacoronavirus",0,9.99864414491783e+88
"2810","Hesperoptenus gaskelli","Betacoronavirus",0,7.39361831522149e+88
"3465","Rhinolophus shortridgei","Betacoronavirus",0,6.81668002530209e+88
"136","Artibeus phaeotis","Betacoronavirus",1,6.41731447444968e+88
"3461","Rhinolophus ruwenzorii","Betacoronavirus",0,6.41731447444968e+88
"3132","Myotis longipes","Betacoronavirus",0,6.04624868164633e+88
"3550","Sturnira oporaphilum","Betacoronavirus",0,5.7502249621038e+88
"2650","Chaerephon pumilus","Betacoronavirus",0,4.44432258081592e+88
"3151","Myotis oxygnathus","Betacoronavirus",0,3.55320690607496e+88
"3113","Myotis findleyi","Betacoronavirus",0,3.46138706589147e+88
"2788","Glauconycteris kenyacola","Betacoronavirus",0,3.25622781883042e+88
"3112","Myotis fimbriatus","Betacoronavirus",0,3.04534523187731e+88
"3145","Myotis nattereri","Betacoronavirus",0,3.04534523187731e+88
"3173","Myotis velifer","Betacoronavirus",0,3.04534523187731e+88
"3164","Myotis scotti","Betacoronavirus",0,2.68000010905611e+88
"2811","Hesperoptenus tickelli","Betacoronavirus",0,2.6144608552464e+88
"167","Myotis dasycneme","Betacoronavirus",1,2.41439108625421e+88
"2620","Balantiopteryx io","Betacoronavirus",0,2.41439108625421e+88
"3139","Myotis moluccarum","Betacoronavirus",0,2.41439108625421e+88
"3167","Myotis siligorensis","Betacoronavirus",0,2.41439108625421e+88
"3321","Platyrrhinus aurarius","Betacoronavirus",0,2.37495444788232e+88
"3432","Rhinolophus eloquens","Betacoronavirus",0,2.0770527195407e+88
"3458","Rhinolophus robinsoni","Betacoronavirus",0,2.0770527195407e+88
"3106","Myotis cobanensis","Betacoronavirus",0,1.70917765805411e+88
"3136","Myotis macrotarsus","Betacoronavirus",0,1.70917765805411e+88
"3165","Myotis septentrionalis","Betacoronavirus",0,1.70917765805411e+88
"3194","Neoromicia helios","Betacoronavirus",0,1.70917765805411e+88
"3157","Myotis pruinosus","Betacoronavirus",0,1.70823345496036e+88
"3187","Natalus stramineus","Betacoronavirus",0,1.70823345496036e+88
"3121","Myotis hasseltii","Betacoronavirus",0,1.51494947371126e+88
"179","Pipistrellus pygmaeus","Betacoronavirus",1,1.26016302103255e+88
"166","Mops condylurus","Betacoronavirus",1,1.25465356268167e+88
"3413","Pteropus woodfordi","Betacoronavirus",0,1.24552016123065e+88
"3314","Pipistrellus sturdeei","Betacoronavirus",0,1.22056749217985e+88
"3186","Natalus primus","Betacoronavirus",0,1.17788709905179e+88
"137","Aselliscus stoliczkanus","Betacoronavirus",1,9.8080326488328e+87
"3437","Rhinolophus hildebrandtii","Betacoronavirus",0,9.8080326488328e+87
"3464","Rhinolophus shameli","Betacoronavirus",0,9.8080326488328e+87
"2706","Dobsonia anderseni","Betacoronavirus",0,9.38091790254296e+87
"2800","Glyphonycteris behnii","Betacoronavirus",0,9.2546952233327e+87
"3328","Platyrrhinus recifinus","Betacoronavirus",0,9.05582918389838e+87
"3324","Platyrrhinus dorsalis","Betacoronavirus",0,8.41872719343901e+87
"3439","Rhinolophus hillorum","Betacoronavirus",0,8.28216398173721e+87
"3467","Rhinolophus silvestris","Betacoronavirus",0,8.28216398173721e+87
"177","Pipistrellus nathusii","Betacoronavirus",1,7.74569503590396e+87
"2612","Artibeus inopinatus","Betacoronavirus",0,7.14669961871915e+87
"3317","Pipistrellus wattsi","Betacoronavirus",0,7.14669961871915e+87
"3115","Myotis fortidens","Betacoronavirus",0,5.95369387634709e+87
"3147","Myotis nigricans","Betacoronavirus",0,5.95369387634709e+87
"3175","Myotis volans","Betacoronavirus",0,5.95369387634709e+87
"170","Myotis ricketti","Betacoronavirus",1,5.83691661297265e+87
"3131","Myotis levis","Betacoronavirus",0,5.83691661297265e+87
"3189","Neonycteris pusilla","Betacoronavirus",0,5.83691661297265e+87
"3541","Sturnira bogotensis","Betacoronavirus",0,5.35351936294406e+87
"3307","Pipistrellus nanulus","Betacoronavirus",0,4.95002010573307e+87
"3326","Platyrrhinus infuscus","Betacoronavirus",0,4.24370929813566e+87
"181","Pteronotus davyi","Betacoronavirus",1,4.13537469478055e+87
"3182","Myzopoda aurita","Betacoronavirus",0,3.94600756351001e+87
"3320","Platymops setiger","Betacoronavirus",0,3.92069045325539e+87
"3325","Platyrrhinus helleri","Betacoronavirus",0,3.87769720305935e+87
"193","Rhinolophus rex","Betacoronavirus",1,3.66346796762172e+87
"3431","Rhinolophus denti","Betacoronavirus",0,3.66346796762172e+87
"3327","Platyrrhinus lineatus","Betacoronavirus",0,3.39836865780595e+87
"3545","Sturnira luisi","Betacoronavirus",0,3.34306317775136e+87
"2942","Lasiurus xanthinus","Betacoronavirus",0,3.31950624109515e+87
"2948","Lichonycteris obscura","Betacoronavirus",0,3.1099745198226e+87
"139","Chaerephon plicatus","Betacoronavirus",1,3.00575269844986e+87
"3148","Myotis nipalensis","Betacoronavirus",0,2.67934931752503e+87
"3566","Tadarida ventralis","Betacoronavirus",0,2.66203988913218e+87
"3309","Pipistrellus paterculus","Betacoronavirus",0,2.50659377559939e+87
"3103","Myotis chiloensis","Betacoronavirus",0,2.44535035027365e+87
"3134","Myotis macrodactylus","Betacoronavirus",0,2.44535035027365e+87
"3163","Myotis schaubi","Betacoronavirus",0,2.44535035027365e+87
"3192","Neoromicia flavescens","Betacoronavirus",0,2.44535035027365e+87
"3105","Myotis ciliolabrum","Betacoronavirus",0,2.10472392702036e+87
"3135","Myotis macropus","Betacoronavirus",0,2.10472392702036e+87
"3193","Neoromicia guineensis","Betacoronavirus",0,2.10472392702036e+87
"2609","Artibeus gnomus","Betacoronavirus",0,2.09043345749489e+87
"3128","Myotis keenii","Betacoronavirus",0,2.09043345749489e+87
"3156","Myotis planiceps","Betacoronavirus",0,2.09043345749489e+87
"3185","Natalus major","Betacoronavirus",0,2.09043345749489e+87
"2615","Artibeus watsoni","Betacoronavirus",0,1.81663269154608e+87
"3434","Rhinolophus formosae","Betacoronavirus",0,1.81663269154608e+87
"3462","Rhinolophus sakejiensis","Betacoronavirus",0,1.81663269154608e+87
"2705","Diphylla ecaudata","Betacoronavirus",0,1.79731814194745e+87
"3565","Tadarida teniotis","Betacoronavirus",0,1.66685904939834e+87
"3365","Pteropus faunulus","Betacoronavirus",0,1.57934676608873e+87
"3394","Pteropus poliocephalus","Betacoronavirus",0,1.57934676608873e+87
"3421","Rhinolophus bocharicus","Betacoronavirus",0,1.57934676608873e+87
"3433","Rhinolophus euryotis","Betacoronavirus",0,1.57117827766881e+87
"3460","Rhinolophus rufus","Betacoronavirus",0,1.57117827766881e+87
"3557","Tadarida aegyptiaca","Betacoronavirus",0,1.54654556786876e+87
"2945","Leptonycteris curasoae","Betacoronavirus",0,1.41322234333767e+87
"3546","Sturnira magna","Betacoronavirus",0,1.35129388166262e+87
"3133","Myotis lucifugus","Betacoronavirus",0,1.33445989815835e+87
"3306","Pipistrellus minahassae","Betacoronavirus",0,1.31286172915084e+87
"3329","Platyrrhinus umbratus","Betacoronavirus",0,1.20366737193491e+87
"3158","Myotis punicus","Betacoronavirus",0,1.15210269384079e+87
"3558","Tadarida australis","Betacoronavirus",0,1.12551673508015e+87
"3588","Triaenops auritus","Betacoronavirus",0,9.0500464128886e+86
"3446","Rhinolophus maclaudi","Betacoronavirus",0,8.85423031137586e+86
"3473","Rhinolophus trifoliatus","Betacoronavirus",0,8.85423031137586e+86
"3116","Myotis frater","Betacoronavirus",0,8.6944423849044e+86
"168","Myotis daubentonii","Betacoronavirus",1,8.64849389744191e+86
"3140","Myotis montivagus","Betacoronavirus",0,8.64849389744191e+86
"3168","Myotis simus","Betacoronavirus",0,8.64849389744191e+86
"3316","Pipistrellus tenuis","Betacoronavirus",0,8.16623475633798e+86
"3209","Nyctalus leisleri","Betacoronavirus",0,7.75548193751847e+86
"3146","Myotis nesopolus","Betacoronavirus",0,7.5725939648554e+86
"3174","Myotis vivesi","Betacoronavirus",0,7.5725939648554e+86
"3311","Pipistrellus rueppellii","Betacoronavirus",0,6.77825195493168e+86
"2749","Eptesicus furinalis","Betacoronavirus",0,6.72121411437344e+86
"3435","Rhinolophus fumigatus","Betacoronavirus",0,6.61535671356097e+86
"3442","Rhinolophus keyensis","Betacoronavirus",0,5.89367378775816e+86
"184","Pteropus giganteus","Betacoronavirus",1,5.23850766255407e+86
"3395","Pteropus pselaphon","Betacoronavirus",0,5.23850766255407e+86
"3422","Rhinolophus borneensis","Betacoronavirus",0,5.23850766255407e+86
"3563","Tadarida latouchei","Betacoronavirus",0,4.94596282653671e+86
"3159","Myotis ridleyi","Betacoronavirus",0,4.56296664898459e+86
"190","Rhinolophus hipposideros","Betacoronavirus",1,4.56169847205103e+86
"3468","Rhinolophus simulator","Betacoronavirus",0,4.56169847205103e+86
"3177","Myotis yanbarensis","Betacoronavirus",0,4.51995639159195e+86
"2939","Lasiurus salinae","Betacoronavirus",0,4.51138730025663e+86
"3444","Rhinolophus lepidus","Betacoronavirus",0,4.46950973835205e+86
"3578","Taphozous theobaldi","Betacoronavirus",0,4.22939940559031e+86
"3459","Rhinolophus rouxii","Betacoronavirus",0,4.20474098673481e+86
"2806","Harpyionycteris celebensis","Betacoronavirus",0,4.15573874440959e+86
"3560","Tadarida fulminans","Betacoronavirus",0,3.84184466682293e+86
"2604","Artibeus cinereus","Betacoronavirus",0,3.68611209655306e+86
"3036","Mops nanulus","Betacoronavirus",0,3.68611209655306e+86
"2933","Lasiurus ega","Betacoronavirus",0,3.58166450172966e+86
"187","Rhinolophus clivosus","Betacoronavirus",1,3.419511833475e+86
"3451","Rhinolophus megaphyllus","Betacoronavirus",0,3.37485468971869e+86
"2797","Glossophaga longirostris","Betacoronavirus",0,3.29945337874338e+86
"3472","Rhinolophus swinnyi","Betacoronavirus",0,3.02252646659647e+86
"3383","Pteropus melanotus","Betacoronavirus",0,2.81419073793332e+86
"3409","Pteropus ualanus","Betacoronavirus",0,2.81419073793332e+86
"3122","Myotis hermani","Betacoronavirus",0,2.66213834057235e+86
"3180","Mystacina robusta","Betacoronavirus",0,2.66213834057235e+86
"3450","Rhinolophus marshalli","Betacoronavirus",0,2.52348654961664e+86
"194","Rhinolophus thomasi","Betacoronavirus",1,2.30049818013543e+86
"192","Rhinolophus monoceros","Betacoronavirus",1,2.16274581291915e+86
"2617","Asellia tridens","Betacoronavirus",0,2.15572855646193e+86
"3436","Rhinolophus guineensis","Betacoronavirus",0,2.15572855646193e+86
"3463","Rhinolophus sedulus","Betacoronavirus",0,2.15572855646193e+86
"3388","Pteropus ocularis","Betacoronavirus",0,1.88612472855477e+86
"3415","Pygoderma bilabiatum","Betacoronavirus",0,1.88612472855477e+86
"2616","Asellia patrizii","Betacoronavirus",0,1.85907270608412e+86
"2946","Leptonycteris nivalis","Betacoronavirus",0,1.65497636807996e+86
"3577","Taphozous nudiventris","Betacoronavirus",0,1.52019225959985e+86
"191","Rhinolophus mehelyi","Betacoronavirus",1,1.51706388489846e+86
"3123","Myotis horsfieldii","Betacoronavirus",0,1.46913889767149e+86
"3152","Myotis oxyotus","Betacoronavirus",0,1.46913889767149e+86
"3181","Mystacina tuberculata","Betacoronavirus",0,1.46913889767149e+86
"135","Artibeus obscurus","Betacoronavirus",1,1.42556244122722e+86
"3384","Pteropus molossinus","Betacoronavirus",0,1.1185602109911e+86
"3410","Pteropus vampyrus","Betacoronavirus",0,1.1185602109911e+86
"3031","Mops congicus","Betacoronavirus",0,1.10786925639836e+86
"3035","Mops mops","Betacoronavirus",0,1.06040784190456e+86
"3124","Myotis hosonoi","Betacoronavirus",0,1.04747534094291e+86
"3153","Myotis ozensis","Betacoronavirus",0,1.04747534094291e+86
"2940","Lasiurus seminolus","Betacoronavirus",0,1.04690219658935e+86
"3561","Tadarida insignis","Betacoronavirus",0,1.0319390787859e+86
"3549","Sturnira nana","Betacoronavirus",0,1.02262864032394e+86
"2860","Hipposideros pomona","Betacoronavirus",0,8.60296536686879e+85
"2887","Hypsugo ariel","Betacoronavirus",0,8.60296536686879e+85
"2934","Lasiurus egregius","Betacoronavirus",0,8.04244883200438e+85
"3117","Myotis gomantongensis","Betacoronavirus",0,7.61400283887874e+85
"3176","Myotis welwitschii","Betacoronavirus",0,7.61400283887874e+85
