"","host","virus","presence","suitability"
"4295","Arvicola amphibius","Betacoronavirus",0,0.531086011705284
"4296","Arvicola scherman","Betacoronavirus",0,0.25128778931198
"4297","Aselliscus stoliczkanus","Betacoronavirus",1,0.4020362023975
"4298","Atelerix albiventris","Betacoronavirus",0,0.3814469159512
"4299","Ateles geoffroyi","Betacoronavirus",0,0.254453827553335
"4300","Ateles paniscus","Betacoronavirus",0,0.531086520888083
"4301","Atilax paludinosus","Betacoronavirus",0,0.653602224200701
"4302","Axis axis","Betacoronavirus",0,0.342242591957471
"4303","Baiomys taylori","Betacoronavirus",0,0.298873949457178
"4304","Balaenoptera borealis","Betacoronavirus",0,0.226509258091602
"4305","Balaenoptera physalus","Betacoronavirus",0,0.226490165038538
"4306","Bandicota indica","Betacoronavirus",0,0.234780753386919
"4307","Barbastella barbastellus","Betacoronavirus",0,0.893619908826527
"4308","Bassaricyon gabbii","Betacoronavirus",0,0.298873284393891
"4309","Bison bison","Betacoronavirus",0,0.49012695823304
"4310","Bison bonasus","Betacoronavirus",0,0.272206556403314
"4311","Blastocerus dichotomus","Betacoronavirus",0,0.257972666696422
"4312","Bos frontalis","Betacoronavirus",0,0.313454841342935
"4313","Bos grunniens","Betacoronavirus",0,1.42398667561379
"4314","Bos javanicus","Betacoronavirus",0,0.252317686900967
"4315","Bos taurus","Betacoronavirus",1,2.00450843014876
"4316","Boselaphus tragocamelus","Betacoronavirus",0,0.257972530585806
"4317","Bradypus tridactylus","Betacoronavirus",0,0.703363984356461
"4318","Bradypus variegatus","Betacoronavirus",0,0.547790114623599
"4319","Bubalus bubalis","Betacoronavirus",1,0.503312323785389
"4320","Cabassous centralis","Betacoronavirus",0,0.298873151463539
"4321","Callithrix geoffroyi","Betacoronavirus",0,0.298875481705692
"4322","Callithrix jacchus","Betacoronavirus",0,0.25618935694244
"4323","Callithrix leucippe","Betacoronavirus",0,0.65140374165075
"4324","Calomys callosus","Betacoronavirus",0,0.291725704820025
"4325","Calomys musculinus","Betacoronavirus",0,0.531086655613335
"4326","Caluromys derbianus","Betacoronavirus",0,0.298873683349557
"4327","Caluromys philander","Betacoronavirus",0,0.480866756678029
"4328","Camelus dromedarius","Betacoronavirus",1,0.630934750471651
"4329","Canis adustus","Betacoronavirus",0,0.646737629331479
"4330","Canis aureus","Betacoronavirus",0,0.315669012437671
"4331","Canis latrans","Betacoronavirus",0,0.714964580720846
"4332","Canis lupus","Betacoronavirus",1,0.600517381355906
"4333","Canis mesomelas","Betacoronavirus",0,0.732890372875365
"4334","Canis simensis","Betacoronavirus",0,0.512377118914243
"4335","Capra hircus","Betacoronavirus",0,0.52225761547653
"4336","Capra ibex","Betacoronavirus",0,0.257167156109049
"4337","Capra pyrenaica","Betacoronavirus",0,0.315670268307303
"4338","Capreolus capreolus","Betacoronavirus",0,0.362889382512546
"4339","Capricornis crispus","Betacoronavirus",0,0.241766179801317
"4340","Caracal caracal","Betacoronavirus",0,0.244396251764949
"4341","Cardioderma cor","Betacoronavirus",0,0.472727015859902
"4342","Carollia brevicauda","Betacoronavirus",0,0.803371805007695
"4343","Carollia perspicillata","Betacoronavirus",1,1.00753284382001
"4344","Carollia subrufa","Betacoronavirus",0,0.383624862547763
"4345","Castor fiber","Betacoronavirus",0,0.251296328714806
"4346","Cavia porcellus","Betacoronavirus",1,0.421435461984174
"4347","Cebus apella","Betacoronavirus",0,0.341945636984488
"4348","Cebus capucinus","Betacoronavirus",0,0.298885022029912
"4349","Cephalophus callipygus","Betacoronavirus",0,0.213826786318444
"4350","Cephalophus dorsalis","Betacoronavirus",0,0.445492002186241
"4351","Cephalophus leucogaster","Betacoronavirus",0,0.445491580895532
"4352","Cephalophus nigrifrons","Betacoronavirus",0,0.331777969830507
"4353","Cephalophus weynsi","Betacoronavirus",0,0.331777905904461
"4354","Ceratotherium simum","Betacoronavirus",0,0.33308208211746
"4355","Cercocebus agilis","Betacoronavirus",0,0.220747197046197
"4356","Cercocebus atys","Betacoronavirus",0,0.231837154468485
"4357","Cercocebus galeritus","Betacoronavirus",0,0.231815753533476
"4358","Cercopithecus ascanius","Betacoronavirus",0,0.50643072703368
"4359","Cercopithecus cephus","Betacoronavirus",0,0.231816363602357
"4360","Cercopithecus mitis","Betacoronavirus",0,0.219924016271815
"4361","Cercopithecus mona","Betacoronavirus",0,0.43273465571844
"4362","Cercopithecus neglectus","Betacoronavirus",0,0.231816431414429
"4363","Cercopithecus nictitans","Betacoronavirus",0,0.239807037169808
"4364","Cercopithecus petaurista","Betacoronavirus",0,0.251287449612069
"4365","Cercopithecus pogonias","Betacoronavirus",0,0.383625266103371
"4366","Cerdocyon thous","Betacoronavirus",0,0.275228589435082
"4367","Cervus elaphus","Betacoronavirus",0,0.348260620564882
"4368","Cervus nippon","Betacoronavirus",0,0.327630110215406
"4369","Chaerephon plicatus","Betacoronavirus",1,0.4903305866524
"4370","Chaerephon pumilus","Betacoronavirus",0,0.803372698076522
"4371","Chaetodipus spinatus","Betacoronavirus",0,0.341883311077003
"4372","Chaetophractus vellerosus","Betacoronavirus",0,0.210503102619313
"4373","Chalinolobus gouldii","Betacoronavirus",0,0.472727425715356
"4374","Chalinolobus morio","Betacoronavirus",0,0.472726934018756
"4375","Chironectes minimus","Betacoronavirus",0,0.298873350869355
"4376","Chlorocebus aethiops","Betacoronavirus",1,0.508418248079005
"4377","Chlorocebus pygerythrus","Betacoronavirus",0,0.22638169359828
"4378","Chlorocebus sabaeus","Betacoronavirus",0,0.273337039158365
"4379","Choloepus didactylus","Betacoronavirus",0,0.383627348338407
"4380","Choloepus hoffmanni","Betacoronavirus",0,0.675412901540659
"4381","Chrotopterus auritus","Betacoronavirus",0,0.653602249592345
"4382","Chrysocyon brachyurus","Betacoronavirus",0,2.24995747582933
"4383","Coendou prehensilis","Betacoronavirus",0,0.38362567008986
"4384","Coendou rothschildi","Betacoronavirus",0,0.298873284393891
"4385","Colobus guereza","Betacoronavirus",0,0.282767034397645
"4386","Colobus polykomos","Betacoronavirus",0,0.531085985027818
"4387","Connochaetes gnou","Betacoronavirus",0,0.251337767570846
"4388","Connochaetes taurinus","Betacoronavirus",0,0.408236063688105
"4389","Corynorhinus townsendii","Betacoronavirus",0,0.653602224200701
"4390","Cricetomys emini","Betacoronavirus",0,0.251287517540506
"4391","Cricetomys gambianus","Betacoronavirus",0,0.469962605043368
"4392","Cricetus cricetus","Betacoronavirus",0,0.219931692213925
"4393","Crocidura attenuata","Betacoronavirus",0,0.472727179672138
"4394","Crocuta crocuta","Betacoronavirus",0,0.659011747057904
"4395","Cuniculus paca","Betacoronavirus",0,0.383629675299238
"4396","Cynictis penicillata","Betacoronavirus",0,0.653602148384986
"4397","Cynomops abrasus","Betacoronavirus",0,0.813979161599983
"4398","Cynomops planirostris","Betacoronavirus",0,0.813979082097778
"4399","Cynomys ludovicianus","Betacoronavirus",0,0.251300666762907
"4400","Cynopterus brachyotis","Betacoronavirus",1,0.819515355629634
"4401","Cynopterus horsfieldii","Betacoronavirus",1,0.402035544702252
"4402","Cynopterus sphinx","Betacoronavirus",1,1.02364401798541
"4403","Cystophora cristata","Betacoronavirus",0,0.297253140133219
"4404","Dama dama","Betacoronavirus",0,0.321753528799274
"4405","Damaliscus lunatus","Betacoronavirus",0,0.42274873790217
"4406","Dasymys incomtus","Betacoronavirus",0,0.34188337399841
"4407","Dasyprocta leporina","Betacoronavirus",0,0.651402679155121
"4408","Dasyprocta punctata","Betacoronavirus",0,0.434274605206938
"4409","Dasypus novemcinctus","Betacoronavirus",0,0.650928621959829
"4410","Delphinapterus leucas","Betacoronavirus",0,0.202743623358314
"4411","Delphinus delphis","Betacoronavirus",0,0.275259993551517
"4412","Deomys ferrugineus","Betacoronavirus",0,0.472726893114427
"4413","Desmodillus auricularis","Betacoronavirus",0,0.531085322044142
"4414","Desmodus rotundus","Betacoronavirus",0,0.972005558654538
"4415","Diaemus youngi","Betacoronavirus",0,0.65360216098352
"4416","Diceros bicornis","Betacoronavirus",0,0.327615799819682
"4417","Diclidurus albus","Betacoronavirus",0,0.653602326126496
"4418","Didelphis marsupialis","Betacoronavirus",0,0.698715767324648
"4419","Didelphis virginiana","Betacoronavirus",0,0.548863711907022
"4420","Diphylla ecaudata","Betacoronavirus",0,0.653602098140524
"4421","Diplomys labilis","Betacoronavirus",0,0.298873085008652
"4422","Dipodomys heermanni","Betacoronavirus",0,0.531085269333846
"4423","Dipodomys merriami","Betacoronavirus",0,0.298877619565629
"4424","Dipodomys nitratoides","Betacoronavirus",0,0.531085190359625
"4425","Dobsonia anderseni","Betacoronavirus",0,0.24031545063398
"4426","Dobsonia moluccensis","Betacoronavirus",1,0.383554111144287
"4427","Dorcopsis muelleri","Betacoronavirus",0,0.23311947877449
"4428","Dyacopterus spadiceus","Betacoronavirus",1,0.402035544702252
"4429","Eidolon dupreanum","Betacoronavirus",1,0.383554514895859
"4430","Eidolon helvum","Betacoronavirus",1,0.82464047996558
"4431","Elephas maximus","Betacoronavirus",0,0.544847768637935
"4432","Eonycteris spelaea","Betacoronavirus",1,0.911271037035284
"4433","Epomophorus gambianus","Betacoronavirus",1,0.756725409704748
"4434","Epomophorus labiatus","Betacoronavirus",1,0.490330549852066
"4435","Epomophorus wahlbergi","Betacoronavirus",0,0.653602148384986
"4436","Epomops dobsonii","Betacoronavirus",0,0.653602326126496
"4437","Epomops franqueti","Betacoronavirus",1,0.389167211252556
"4438","Eptesicus brasiliensis","Betacoronavirus",0,0.653602300555243
"4439","Eptesicus diminutus","Betacoronavirus",0,0.653602300555243
"4440","Eptesicus furinalis","Betacoronavirus",0,0.65360221152733
"4441","Eptesicus fuscus","Betacoronavirus",0,1.03203807793761
"4442","Eptesicus nilssonii","Betacoronavirus",1,0.402036421924095
"4443","Eptesicus serotinus","Betacoronavirus",1,0.867973122579666
"4444","Equus asinus","Betacoronavirus",0,0.598735473448091
"4445","Equus burchellii","Betacoronavirus",0,0.417637736982584
"4446","Equus caballus","Betacoronavirus",1,0.555763625298526
"4447","Equus hemionus","Betacoronavirus",0,0.245632812619942
"4448","Erethizon dorsatum","Betacoronavirus",0,0.534254298368598
"4449","Erinaceus amurensis","Betacoronavirus",1,0.402035763786579
"4450","Erinaceus europaeus","Betacoronavirus",1,0.403031631461547
"4451","Erythrocebus patas","Betacoronavirus",0,0.521912177264685
"4452","Eschrichtius robustus","Betacoronavirus",0,0.226908860710413
"4453","Euderma maculatum","Betacoronavirus",0,0.653602262310619
"4454","Eudorcas thomsonii","Betacoronavirus",0,0.442436044178247
"4455","Eulemur albifrons","Betacoronavirus",0,0.236079066723914
"4456","Eulemur macaco","Betacoronavirus",0,0.236082530559923
"4457","Eumetopias jubatus","Betacoronavirus",0,0.310346575685747
"4458","Eumops auripendulus","Betacoronavirus",0,0.653602300555243
"4459","Eumops glaucinus","Betacoronavirus",1,0.742297915245539
"4460","Eumops patagonicus","Betacoronavirus",0,0.653602300555243
"4461","Eumops perotis","Betacoronavirus",0,0.653602236889039
"4462","Falsistrellus mackenziei","Betacoronavirus",0,0.472726934018756
"4463","Felis catus","Betacoronavirus",0,0.56012305403935
"4464","Felis nigripes","Betacoronavirus",0,0.653602135801419
"4465","Felis silvestris","Betacoronavirus",0,0.436076893841927
"4466","Funambulus tristriatus","Betacoronavirus",0,0.53108516405921
"4467","Funisciurus anerythrus","Betacoronavirus",0,0.251287381689405
"4468","Funisciurus congicus","Betacoronavirus",0,0.251287245861395
"4469","Galago senegalensis","Betacoronavirus",0,0.383633427702451
"4470","Galerella sanguinea","Betacoronavirus",0,0.653602224200701
"4471","Gazella dorcas","Betacoronavirus",0,0.27522131057054
"4472","Gazella gazella","Betacoronavirus",0,0.315679451676487
"4473","Gazella subgutturosa","Betacoronavirus",0,0.315666114146014
"4474","Genetta genetta","Betacoronavirus",0,0.653601680731534
"4475","Genetta maculata","Betacoronavirus",0,0.315662706968927
"4476","Gerbilliscus kempi","Betacoronavirus",0,0.458744487063211
"4477","Gerbilliscus validus","Betacoronavirus",0,0.341883185257709
"4478","Giraffa camelopardalis","Betacoronavirus",0,0.359587817816569
"4479","Glaucomys volans","Betacoronavirus",0,0.653601973577087
"4480","Glauconycteris argentata","Betacoronavirus",0,0.235483958224065
"4481","Glis glis","Betacoronavirus",0,0.236086350243392
"4482","Globicephala melas","Betacoronavirus",0,0.27523614780417
"4483","Glossophaga commissarisi","Betacoronavirus",0,0.383625266103371
"4484","Glossophaga longirostris","Betacoronavirus",0,0.653602262310619
"4485","Glossophaga morenoi","Betacoronavirus",0,0.653602326126496
"4486","Glossophaga soricina","Betacoronavirus",0,0.972044671420443
"4487","Gorilla beringei","Betacoronavirus",0,0.24412720477719
"4488","Gorilla gorilla","Betacoronavirus",0,0.247391510914725
"4489","Halichoerus grypus","Betacoronavirus",0,0.275445749365156
"4490","Heliosciurus rufobrachium","Betacoronavirus",0,0.251287449612069
"4491","Heteromys anomalus","Betacoronavirus",0,0.480866208282262
"4492","Hipposideros abae","Betacoronavirus",0,0.424133065823676
"4493","Hipposideros armiger","Betacoronavirus",1,0.71798457047043
"4494","Hipposideros bicolor","Betacoronavirus",0,0.729758525603136
"4495","Hipposideros caffer","Betacoronavirus",1,0.618041001665392
"4496","Hipposideros cineraceus","Betacoronavirus",0,0.531085190359625
"4497","Hipposideros commersoni","Betacoronavirus",1,0.402035873384026
"4498","Hipposideros diadema","Betacoronavirus",0,0.472727179672138
"4499","Hipposideros galeritus","Betacoronavirus",1,0.402035654225988
"4500","Hipposideros gigas","Betacoronavirus",0,0.472727015859902
"4501","Hipposideros lankadiva","Betacoronavirus",0,0.531085242996943
"4502","Hipposideros larvatus","Betacoronavirus",0,0.428728130037177
"4503","Hipposideros lekaguli","Betacoronavirus",0,0.472726934018756
"4504","Hipposideros pomona","Betacoronavirus",0,0.638254804181187
"4505","Hipposideros pratti","Betacoronavirus",1,0.597951742906301
"4506","Hipposideros ruber","Betacoronavirus",1,0.597951665674125
"4507","Hipposideros speoris","Betacoronavirus",0,0.531085427610688
"4508","Hipposideros vittatus","Betacoronavirus",0,0.472726974933915
"4509","Hippotragus equinus","Betacoronavirus",0,0.293281604576489
"4510","Hippotragus niger","Betacoronavirus",0,0.35273566725126
"4511","Histiotus montanus","Betacoronavirus",0,0.653602262310619
"4512","Histiotus velatus","Betacoronavirus",0,0.653602262310619
"4513","Hoplomys gymnurus","Betacoronavirus",0,0.383624862547763
"4514","Hydrochoerus hydrochaeris","Betacoronavirus",0,9.71007645184579e+50
"4515","Hydromys chrysogaster","Betacoronavirus",0,0.37137146386704
"4516","Hydropotes inermis","Betacoronavirus",1,0.402038514779491
"4517","Hylobates lar","Betacoronavirus",0,0.22383801109065
"4518","Hylobates moloch","Betacoronavirus",0,0.218685787238221
"4519","Hylobates pileatus","Betacoronavirus",0,0.218685787238221
"4520","Hypsignathus monstrosus","Betacoronavirus",0,0.238604811758241
"4521","Hypsugo savii","Betacoronavirus",1,0.597951710486603
"4522","Ia io","Betacoronavirus",1,0.402035983018329
"4523","Ichneumia albicauda","Betacoronavirus",0,0.537905163047825
"4524","Isoodon macrourus","Betacoronavirus",0,0.341887544146953
"4525","Kobus ellipsiprymnus","Betacoronavirus",0,0.373270025467337
"4526","Lagothrix lagotricha","Betacoronavirus",0,0.212682690409161
"4527","Lama glama","Betacoronavirus",1,0.440724273469903
"4528","Lasionycteris noctivagans","Betacoronavirus",0,0.653601741030073
"4529","Lasiurus blossevillii","Betacoronavirus",0,0.653602287792067
"4530","Lasiurus borealis","Betacoronavirus",0,0.653601826076659
"4531","Lasiurus cinereus","Betacoronavirus",0,0.72962823843653
"4532","Lasiurus ega","Betacoronavirus",0,0.653602249592345
"4533","Lasiurus egregius","Betacoronavirus",0,0.653602326126496
"4534","Lasiurus intermedius","Betacoronavirus",0,0.653602313333386
"4535","Lasiurus seminolus","Betacoronavirus",0,0.653602313333386
"4536","Lasiurus xanthinus","Betacoronavirus",0,0.653602326126496
"4537","Lemmus lemmus","Betacoronavirus",0,0.206990782320059
"4538","Lemniscomys striatus","Betacoronavirus",0,0.605511980359028
"4539","Lemur catta","Betacoronavirus",0,0.475034329673646
"4540","Leopardus geoffroyi","Betacoronavirus",0,0.227862025632439
"4541","Leopardus pardalis","Betacoronavirus",0,0.534871899244542
"4542","Leptonychotes weddellii","Betacoronavirus",0,0.245633631751852
"4543","Leptonycteris curasoae","Betacoronavirus",0,0.653602073108097
"4544","Leptonycteris nivalis","Betacoronavirus",0,0.653602249592345
"4545","Lepus americanus","Betacoronavirus",0,0.703361109178811
"4546","Lepus californicus","Betacoronavirus",0,0.698722977597717
"4547","Lepus capensis","Betacoronavirus",0,0.209512751699202
"4548","Lepus europaeus","Betacoronavirus",0,0.211945216094208
"4549","Lepus timidus","Betacoronavirus",0,0.309707147536686
"4550","Lichonycteris obscura","Betacoronavirus",0,0.472726893114427
"4551","Liomys adspersus","Betacoronavirus",0,0.298873085008652
"4552","Lobodon carcinophaga","Betacoronavirus",0,0.297245841665586
"4553","Lonchophylla robusta","Betacoronavirus",0,0.298873085008652
"4554","Lonchorhina aurita","Betacoronavirus",0,0.472727056796718
"4555","Lontra canadensis","Betacoronavirus",0,0.488716498760259
"4556","Lophocebus albigena","Betacoronavirus",0,0.239807513504896
"4557","Lophostoma silvicolum","Betacoronavirus",0,0.298873417351678
"4558","Lophuromys flavopunctatus","Betacoronavirus",0,0.341883625762446
"4559","Lophuromys sikapusi","Betacoronavirus",0,0.680003379934887
"4560","Loxodonta africana","Betacoronavirus",0,0.344143623897603
"4561","Lycalopex gymnocercus","Betacoronavirus",0,0.275221445960562
"4562","Lycalopex vetulus","Betacoronavirus",0,0.653602173597021
"4563","Lycaon pictus","Betacoronavirus",0,0.611640809053744
"4564","Lynx lynx","Betacoronavirus",0,0.251306416951734
"4565","Lynx pardinus","Betacoronavirus",0,0.212686188178192
"4566","Lynx rufus","Betacoronavirus",0,0.530166568363241
"4567","Macaca arctoides","Betacoronavirus",0,0.233139972385729
"4568","Macaca cyclopis","Betacoronavirus",0,0.233123961245802
"4569","Macaca fascicularis","Betacoronavirus",0,0.437842808014252
"4570","Macaca fuscata","Betacoronavirus",0,0.28515744618122
"4571","Macaca maura","Betacoronavirus",0,0.22074753397706
"4572","Macaca mulatta","Betacoronavirus",0,0.314520538677782
"4573","Macaca nemestrina","Betacoronavirus",0,0.264566330153239
"4574","Macaca nigra","Betacoronavirus",0,0.240725994272161
"4575","Macaca ochreata","Betacoronavirus",0,0.220746590890403
"4576","Macaca radiata","Betacoronavirus",0,0.431100517993842
"4577","Macaca sinica","Betacoronavirus",0,0.605512009558479
"4578","Macaca sylvanus","Betacoronavirus",0,0.257102376895241
"4579","Macaca tonkeana","Betacoronavirus",0,0.22075036920597
"4580","Macroglossus minimus","Betacoronavirus",0,0.531085322044142
"4581","Macropus agilis","Betacoronavirus",0,0.675688541740851
"4582","Macropus fuliginosus","Betacoronavirus",0,0.315666114146014
"4583","Macropus giganteus","Betacoronavirus",0,0.595040581241726
"4584","Macropus parma","Betacoronavirus",0,0.233120495468486
"4585","Macropus robustus","Betacoronavirus",0,0.455048657835746
"4586","Macropus rufus","Betacoronavirus",0,0.315670797876712
"4587","Macrotus californicus","Betacoronavirus",0,0.653602135801419
"4588","Madromys blanfordi","Betacoronavirus",0,0.53108516405921
"4589","Mandrillus leucophaeus","Betacoronavirus",0,0.228033339529777
"4590","Mandrillus sphinx","Betacoronavirus",0,0.333945181038266
"4591","Manis javanica","Betacoronavirus",1,0.402037576857377
"4592","Marmosa murina","Betacoronavirus",0,0.34188406665137
"4593","Marmota flaviventris","Betacoronavirus",0,0.471688660726163
"4594","Marmota monax","Betacoronavirus",0,0.713741753315111
"4595","Martes foina","Betacoronavirus",0,0.653601109607663
"4596","Martes pennanti","Betacoronavirus",0,0.474796741550997
"4597","Mastomys erythroleucus","Betacoronavirus",0,0.475217424386568
"4598","Mastomys huberti","Betacoronavirus",0,0.235485043126011
"4599","Mastomys natalensis","Betacoronavirus",0,0.575297051783739
"4600","Megaerops niphanae","Betacoronavirus",1,0.402035599459513
"4601","Megaloglossus woermanni","Betacoronavirus",1,0.597951665674125
"4602","Melanomys caliginosus","Betacoronavirus",0,0.383625381484114
"4603","Meles meles","Betacoronavirus",0,0.233288332296531
"4604","Mellivora capensis","Betacoronavirus",0,0.653602198868926
"4605","Melogale moschata","Betacoronavirus",1,0.597951769088532
"4606","Mephitis mephitis","Betacoronavirus",0,0.88334561277652
"4607","Meriones hurrianae","Betacoronavirus",0,0.374643486014365
"4608","Meriones libycus","Betacoronavirus",0,0.251293107317327
"4609","Mesocricetus auratus","Betacoronavirus",0,0.289063437500749
"4610","Mesophylla macconnelli","Betacoronavirus",0,0.472726893114427
"4611","Metachirus nudicaudatus","Betacoronavirus",0,0.400199144266271
"4612","Micaelamys namaquensis","Betacoronavirus",0,0.235484975279049
"4613","Micronycteris megalotis","Betacoronavirus",0,0.653602313333386
"4614","Micropteropus pusillus","Betacoronavirus",1,0.657633461826339
"4615","Microtus agrestis","Betacoronavirus",0,0.475337511869408
"4616","Microtus arvalis","Betacoronavirus",0,0.488863445589423
"4617","Microtus californicus","Betacoronavirus",0,0.453801677732247
"4618","Microtus gregalis","Betacoronavirus",0,0.605511947820185
"4619","Microtus oeconomus","Betacoronavirus",0,0.560247275034447
"4620","Microtus pennsylvanicus","Betacoronavirus",0,0.31693877384632
"4621","Mimon crenulatum","Betacoronavirus",0,0.531085269333846
"4622","Miniopterus australis","Betacoronavirus",0,0.472727015859902
"4623","Miniopterus inflatus","Betacoronavirus",0,0.38669052780492
"4624","Miniopterus magnater","Betacoronavirus",0,0.472727138702836
"4625","Miniopterus natalensis","Betacoronavirus",0,0.472727261643229
"4626","Miniopterus pusillus","Betacoronavirus",0,0.472727097744363
"4627","Miniopterus schreibersii","Betacoronavirus",1,0.909293289524631
"4628","Miopithecus talapoin","Betacoronavirus",0,0.285616722059387
"4629","Mirounga leonina","Betacoronavirus",0,0.383632368698352
"4630","Molossops neglectus","Betacoronavirus",0,0.653602313333386
"4631","Molossus molossus","Betacoronavirus",0,0.890155158094918
"4632","Molossus rufus","Betacoronavirus",0,1.02382900880467
"4633","Mops condylurus","Betacoronavirus",1,0.597951723413404
"4634","Mormoops megalophylla","Betacoronavirus",0,0.893620974677284
"4635","Mungos mungo","Betacoronavirus",0,0.205317286484483
"4636","Muntiacus muntjak","Betacoronavirus",0,0.257975052468929
"4637","Murina aurata","Betacoronavirus",0,0.53108516405921
"4638","Murina leucogaster","Betacoronavirus",0,1.00561828270538
"4639","Mus booduga","Betacoronavirus",0,0.475022910587847
"4640","Mus bufo","Betacoronavirus",1,0.402035544702252
"4641","Mus cervicolor","Betacoronavirus",1,0.325135997414508
"4642","Mus musculus","Betacoronavirus",1,44071813871795.9
"4643","Mus setulosus","Betacoronavirus",0,0.213826786318444
"4644","Mus spicilegus","Betacoronavirus",0,0.212683899678526
"4645","Mus spretus","Betacoronavirus",0,0.206359943445113
"4646","Mustela lutreola","Betacoronavirus",0,0.246144362918473
"4647","Mustela nigripes","Betacoronavirus",0,0.219923069765908
"4648","Mustela putorius","Betacoronavirus",0,0.473224911940684
"4649","Myocastor coypus","Betacoronavirus",0,0.547618852251063
"4650","Myodes gapperi","Betacoronavirus",0,0.231645421500363
"4651","Myodes glareolus","Betacoronavirus",1,0.553499979451784
"4652","Myodes rufocanus","Betacoronavirus",0,0.251289626185339
"4653","Myodes rutilus","Betacoronavirus",0,0.56024488872381
"4654","Myonycteris torquata","Betacoronavirus",0,0.213827255544838
"4655","Myotis albescens","Betacoronavirus",0,0.653602262310619
"4656","Myotis austroriparius","Betacoronavirus",0,0.653602249592345
"4657","Myotis blythii","Betacoronavirus",0,0.813978288101335
"4658","Myotis brandtii","Betacoronavirus",0,0.472727754379392
"4659","Myotis californicus","Betacoronavirus",0,0.653602224200701
"4660","Myotis capaccinii","Betacoronavirus",0,0.472727425715356
"4661","Myotis chiloensis","Betacoronavirus",0,0.653602249592345
"4662","Myotis dasycneme","Betacoronavirus",1,0.742297345907035
"4663","Myotis daubentonii","Betacoronavirus",1,0.756721387536619
"4664","Myotis davidii","Betacoronavirus",0,0.472727548883154
"4665","Myotis emarginatus","Betacoronavirus",1,0.597951697614573
"4666","Myotis evotis","Betacoronavirus",0,0.653602249592345
"4667","Myotis grisescens","Betacoronavirus",0,0.653602224200701
"4668","Myotis horsfieldii","Betacoronavirus",0,0.472727015859902
"4669","Myotis keenii","Betacoronavirus",0,0.757046104911998
"4670","Myotis leibii","Betacoronavirus",0,0.653602313333386
"4671","Myotis levis","Betacoronavirus",0,0.653602287792067
"4672","Myotis longipes","Betacoronavirus",0,0.472726893114427
"4673","Myotis lucifugus","Betacoronavirus",0,1.03206129136661
"4674","Myotis macrodactylus","Betacoronavirus",0,0.531085401200807
"4675","Myotis macropus","Betacoronavirus",0,0.472726974933915
"4676","Myotis myotis","Betacoronavirus",0,0.813963859666959
"4677","Myotis mystacinus","Betacoronavirus",0,0.893620382333183
"4678","Myotis nattereri","Betacoronavirus",0,0.813975917300437
"4679","Myotis nigricans","Betacoronavirus",0,1.03212552214602
"4680","Myotis punicus","Betacoronavirus",0,0.472726974933915
"4681","Myotis ricketti","Betacoronavirus",1,0.536944377815876
"4682","Myotis riparius","Betacoronavirus",0,0.81397900261422
"4683","Myotis septentrionalis","Betacoronavirus",0,0.938709953627622
"4684","Myotis thysanodes","Betacoronavirus",0,0.65360221152733
